date,temperature (Kelvin)
20200209080000,284.75
20200209090000,284.85
20200209100000,284.95
20200209110000,285.05
20200209120000,285.25
20200209130000,285.25
20200209140000,285.35
20200209150000,285.15
20200209160000,285.15
20200209170000,285.55
20200209180000,285.55
20200209190000,285.75
20200209200000,285.65
20200209210000,285.55
20200209220000,285.35
20200209230000,285.15
20200210000000,284.95
20200210010000,284.45
20200210020000,284.15
20200210030000,283.75
20200210040000,283.65
20200210050000,283.55
20200210060000,283.75
20200210070000,283.75
20200210080000,284.05
20200210090000,284.05
20200210100000,284.55
20200210110000,284.75
20200210120000,284.85
20200210130000,284.75
20200210140000,284.95
20200210150000,284.85
20200210160000,284.85
20200210170000,284.25
20200210180000,284.05
20200210190000,283.55
20200210200000,283.55
20200210210000,283.45
20200210220000,283.35
20200210230000,283.35
20200211000000,282.85
20200211010000,281.85
20200211020000,282.25
20200211030000,281.25
20200211040000,282.05
20200211050000,281.95
20200211060000,281.95
20200211070000,281.35
20200211080000,281.55
20200211090000,281.75
20200211100000,281.75
20200211110000,281.55
20200211120000,282.35
20200211130000,282.05
20200211140000,282.45
20200211150000,281.65
20200211160000,281.35
20200211170000,281.55
20200211180000,281.75
20200211190000,280.95
20200211200000,281.35
20200211210000,281.55
20200211220000,280.35
20200211230000,281.15
20200212000000,281.35
20200212010000,281.75
20200212020000,281.75
20200212030000,282.05
20200212040000,281.85
20200212050000,281.55
20200212060000,281.65
20200212070000,281.55
20200212080000,282.05
20200212090000,282.55
20200212100000,283.35
20200212110000,284.05
20200212120000,284.05
20200212130000,283.35
20200212140000,283.15
20200212150000,283.95
20200212160000,283.05
20200212170000,282.95
20200212180000,282.85
20200212190000,282.95
20200212200000,283.25
20200212210000,283.25
20200212220000,283.45
20200212230000,283.55
20200213000000,283.55
20200213010000,283.65
20200213020000,284.25
20200213030000,284.35
20200213040000,282.85
20200213050000,283.75
20200213060000,283.65
20200213070000,283.55
20200213080000,283.65
20200213090000,283.75
20200213100000,284.05
20200213110000,284.05
20200213120000,284.25
20200213130000,284.35
20200213140000,284.45
20200213150000,284.25
20200213160000,283.65
20200213170000,282.65
20200213180000,283.65
20200213190000,282.75
20200213200000,283.25
20200213210000,283.55
20200213220000,283.65
20200213230000,283.45
20200214000000,283.35
20200214010000,283.45
20200214020000,283.15
20200214030000,282.95
20200214040000,283.05
20200214050000,283.05
20200214060000,283.45
20200214070000,283.55
20200214080000,283.55
20200214090000,283.95
20200214100000,284.65
20200214110000,284.45
20200214120000,284.55
20200214130000,284.55
20200214140000,284.55
20200214150000,284.55
20200214160000,284.45
20200214170000,284.45
20200214180000,284.45
20200214190000,284.45
20200214200000,284.55
20200214210000,284.55
20200214220000,284.65
20200214230000,284.55
20200215000000,284.55
20200215010000,284.55
20200215020000,284.45
20200215030000,284.55
20200215040000,284.75
20200215050000,284.55
20200215060000,284.55
20200215070000,284.65
20200215080000,284.75
20200215090000,284.75
20200215100000,284.95
20200215110000,284.95
20200215120000,285.05
20200215130000,285.15
20200215140000,285.15
20200215150000,285.15
20200215160000,284.85
20200215170000,285.05
20200215180000,285.25
20200215190000,285.35
20200215200000,285.35
20200215210000,285.65
20200215220000,285.55
20200215230000,285.65
20200216000000,285.55
20200216010000,285.65
20200216020000,285.85
20200216030000,286.15
20200216040000,286.15
20200216050000,286.15
20200216060000,285.65
20200216070000,285.35
20200216080000,285.45
20200216090000,285.45
20200216100000,285.55
20200216110000,285.35
20200216120000,285.45
20200216130000,281.65
20200216140000,282.25
20200216150000,282.65
20200216160000,282.85
20200216170000,282.35
20200216180000,282.95
20200216190000,283.25
20200216200000,283.15
20200216210000,283.15
20200216220000,283.15
20200216230000,283.25
20200217000000,282.05
20200217010000,282.95
20200217020000,281.95
20200217030000,282.35
20200217040000,281.95
20200217050000,282.15
20200217060000,282.35
20200217070000,282.25
20200217080000,282.05
20200217090000,282.65
20200217100000,283.15
20200217110000,283.55
20200217120000,283.65
20200217130000,282.25
20200217140000,282.75
20200217150000,282.35
20200217160000,282.85
20200217170000,282.05
20200217180000,281.65
20200217190000,282.25
20200217200000,282.05
20200217210000,281.75
20200217220000,281.35
20200217230000,281.75
20200218000000,282.25
20200218010000,281.75
20200218020000,281.85
20200218030000,282.35
20200218040000,282.25
20200218050000,281.95
20200218060000,282.15
20200218070000,281.95
20200218080000,282.25
20200218090000,283.15
20200218100000,283.75
20200218110000,284.05
20200218120000,284.45
20200218130000,284.25
20200218140000,283.35
20200218150000,284.75
20200218160000,282.65
20200218170000,283.55
20200218180000,283.25
20200218190000,283.45
20200218200000,283.55
20200218210000,283.65
20200218220000,283.75
20200218230000,283.75
20200219000000,281.75
20200219010000,282.75
20200219020000,283.05
20200219030000,282.75
20200219040000,282.85
20200219050000,282.95
20200219060000,282.85
20200219070000,282.95
20200219080000,282.35
20200219090000,283.55
20200219100000,284.05
20200219110000,284.25
20200219120000,284.95
20200219130000,284.05
20200219140000,283.85
20200219150000,283.55
20200219160000,283.25
20200219170000,283.05
20200219180000,283.35
20200219190000,283.45
20200219200000,283.35
20200219210000,283.15
20200219220000,282.95
20200219230000,283.15
20200220000000,282.75
20200220010000,283.25
20200220020000,283.55
20200220030000,282.95
20200220040000,283.45
20200220050000,283.65
20200220060000,283.85
20200220070000,283.25
20200220080000,283.65
20200220090000,284.05
20200220100000,283.55
20200220110000,283.75
20200220120000,283.85
20200220130000,281.95
20200220140000,282.55
20200220150000,282.75
20200220160000,282.45
20200220170000,281.95
20200220180000,281.65
20200220190000,281.45
20200220200000,281.35
20200220210000,281.35
20200220220000,281.15
20200220230000,281.05
20200221000000,281.35
20200221010000,281.55
20200221020000,281.85
20200221030000,281.75
20200221040000,281.95
20200221050000,282.15
20200221060000,282.15
20200221070000,282.35
20200221080000,282.55
20200221090000,282.75
20200221100000,283.75
20200221110000,283.75
20200221120000,284.15
20200221130000,284.25
20200221140000,284.25
20200221150000,283.85
20200221160000,283.45
20200221170000,283.25
20200221180000,283.05
20200221190000,282.85
20200221200000,282.85
20200221210000,282.95
20200221220000,282.85
20200221230000,282.85
20200222000000,282.85
20200222010000,283.05
20200222020000,282.95
20200222030000,282.95
20200222040000,283.05
20200222050000,283.45
20200222060000,283.45
20200222070000,283.55
20200222080000,283.65
20200222090000,283.95
20200222100000,284.05
20200222110000,284.15
20200222120000,284.25
20200222130000,284.05
20200222140000,284.05
20200222150000,284.05
20200222160000,284.15
20200222170000,284.15
20200222180000,284.05
20200222190000,284.05
20200222200000,284.15
20200222210000,284.05
20200222220000,283.95
20200222230000,283.85
20200223000000,283.65
20200223010000,283.65
20200223020000,283.65
20200223030000,283.65
20200223040000,283.55
20200223050000,283.55
20200223060000,283.55
20200223070000,283.75
20200223080000,283.85
20200223090000,283.95
20200223100000,284.15
20200223110000,284.35
20200223120000,284.75
20200223130000,284.65
20200223140000,284.55
20200223150000,284.65
20200223160000,284.55
20200223170000,284.45
20200223180000,284.35
20200223190000,284.25
20200223200000,284.25
20200223210000,284.15
20200223220000,284.15
20200223230000,284.15
20200224000000,284.05
20200224010000,283.95
20200224020000,283.85
20200224030000,283.75
20200224040000,283.75
20200224050000,283.45
20200224060000,283.25
20200224070000,283.15
20200224080000,283.15
20200224090000,283.05
20200224100000,283.55
20200224110000,283.95
20200224120000,284.35
20200224130000,283.95
20200224140000,283.85
20200224150000,283.85
20200224160000,283.85
20200224170000,283.85
20200224180000,283.95
20200224190000,284.05
20200224200000,283.45
20200224210000,283.65
20200224220000,282.75
20200224230000,282.15
20200225000000,282.25
20200225010000,282.25
20200225020000,282.35
20200225030000,282.25
20200225040000,282.45
20200225050000,281.85
20200225060000,282.55
20200225070000,281.75
20200225080000,282.25
20200225090000,282.75
20200225100000,283.25
20200225110000,283.25
20200225120000,283.25
20200225130000,281.25
20200225140000,282.65
20200225150000,281.45
20200225160000,280.95
20200225170000,280.95
20200225180000,280.55
20200225190000,280.55
20200225200000,279.65
20200225210000,279.25
20200225220000,279.65
20200225230000,279.85
20200226000000,279.85
20200226010000,279.25
20200226020000,278.55
20200226030000,278.85
20200226040000,279.85
20200226050000,278.95
20200226060000,279.55
20200226070000,279.15
20200226080000,280.65
20200226090000,280.55
20200226100000,280.95
20200226110000,281.85
20200226120000,281.85
20200226130000,281.85
20200226140000,281.75
20200226150000,281.85
20200226160000,282.05
20200226170000,281.35
20200226180000,281.35
20200226190000,281.85
20200226200000,281.95
20200226210000,281.55
20200226220000,281.45
20200226230000,281.75
20200227000000,282.95
20200227010000,283.55
20200227020000,283.95
20200227030000,284.25
20200227040000,284.35
20200227050000,284.45
20200227060000,284.45
20200227070000,283.55
20200227080000,282.05
20200227090000,282.05
20200227100000,281.95
20200227110000,282.15
20200227120000,282.35
20200227130000,282.35
20200227140000,282.85
20200227150000,282.75
20200227160000,282.45
20200227170000,281.75
20200227180000,281.35
20200227190000,281.25
20200227200000,281.05
20200227210000,281.35
20200227220000,281.65
20200227230000,281.95
20200228000000,282.25
20200228010000,282.05
20200228020000,281.85
20200228030000,281.55
20200228040000,282.45
20200228050000,283.55
20200228060000,284.25
20200228070000,284.25
20200228080000,284.35
20200228090000,284.35
20200228100000,284.25
20200228110000,284.55
20200228120000,284.45
20200228130000,284.35
20200228140000,284.65
20200228150000,284.85
20200228160000,284.75
20200228170000,284.65
20200228180000,284.55
20200228190000,284.55
20200228200000,284.25
20200228210000,284.55
20200228220000,284.55
20200228230000,284.65
20200229000000,284.65
20200229010000,283.25
20200229020000,282.85
20200229030000,283.25
20200229040000,281.25
20200229050000,279.55
20200229060000,280.35
20200229070000,280.85
20200229080000,281.15
20200229090000,280.65
20200229100000,282.05
20200229110000,280.95
20200229120000,282.05
20200229130000,280.45
20200229140000,281.85
20200229150000,282.05
20200229160000,281.45
20200229170000,281.65
20200229180000,281.65
20200229190000,281.55
20200229200000,281.45
20200229210000,281.15
20200229220000,281.85
20200229230000,282.25
20200301000000,282.15
20200301010000,282.35
20200301020000,282.05
20200301030000,282.35
20200301040000,282.35
20200301050000,282.55
20200301060000,281.75
20200301070000,281.35
20200301080000,281.35
20200301090000,280.25
20200301100000,281.95
20200301110000,282.25
20200301120000,283.25
20200301130000,283.75
20200301140000,283.35
20200301150000,282.95
20200301160000,282.95
20200301170000,283.25
20200301180000,282.75
20200301190000,282.65
20200301200000,283.25
20200301210000,283.05
20200301220000,283.25
20200301230000,282.75
20200302000000,282.75
20200302010000,282.85
20200302020000,282.25
20200302030000,281.45
20200302040000,281.05
20200302050000,280.95
20200302060000,280.55
20200302070000,280.55
20200302080000,279.05
20200302090000,280.85
20200302100000,279.75
20200302110000,280.15
20200302120000,280.55
20200302130000,282.05
20200302140000,282.25
20200302150000,280.95
20200302160000,281.15
20200302170000,280.65
20200302180000,280.25
20200302190000,279.85
20200302200000,281.15
20200302210000,280.45
20200302220000,280.55
20200302230000,281.15
20200303000000,280.75
20200303010000,280.75
20200303020000,279.85
20200303030000,280.85
20200303040000,280.95
20200303050000,281.15
20200303060000,279.95
20200303070000,279.45
20200303080000,279.35
20200303090000,279.55
20200303100000,280.25
20200303110000,280.35
20200303120000,281.15
20200303130000,282.05
20200303140000,283.15
20200303150000,282.65
20200303160000,282.25
20200303170000,281.65
20200303180000,281.35
20200303190000,281.55
20200303200000,281.75
20200303210000,281.85
20200303220000,281.85
20200303230000,282.05
20200304000000,282.25
20200304010000,282.45
20200304020000,281.95
20200304030000,282.05
20200304040000,282.05
20200304050000,282.35
20200304060000,282.85
20200304070000,283.65
20200304080000,284.05
20200304090000,284.05
20200304100000,284.45
20200304110000,284.55
20200304120000,284.75
20200304130000,284.95
20200304140000,284.95
20200304150000,284.65
20200304160000,284.35
20200304170000,284.15
20200304180000,283.95
20200304190000,283.85
20200304200000,283.35
20200304210000,283.05
20200304220000,283.05
20200304230000,283.35
20200305000000,283.35
20200305010000,284.25
20200305020000,284.55
20200305030000,284.55
20200305040000,284.45
20200305050000,283.55
20200305060000,283.35
20200305070000,283.65
20200305080000,282.05
20200305090000,281.25
20200305100000,281.65
20200305110000,281.45
20200305120000,281.65
20200305130000,281.75
20200305140000,281.05
20200305150000,282.05
20200305160000,281.85
20200305170000,281.85
20200305180000,281.55
20200305190000,280.85
20200305200000,281.05
20200305210000,281.35
20200305220000,281.65
20200305230000,281.85
20200306000000,280.65
20200306010000,280.35
20200306020000,280.65
20200306030000,280.85
20200306040000,280.45
20200306050000,280.25
20200306060000,280.75
20200306070000,280.75
20200306080000,281.05
20200306090000,281.55
20200306100000,281.95
20200306110000,282.75
20200306120000,280.45
20200306130000,282.35
20200306140000,282.85
20200306150000,282.95
20200306160000,282.65
20200306170000,282.05
20200306180000,281.85
20200306190000,282.05
20200306200000,282.05
20200306210000,282.05
20200306220000,282.25
20200306230000,282.45
20200307000000,282.35
20200307010000,282.45
20200307020000,282.45
20200307030000,282.85
20200307040000,283.05
20200307050000,283.35
20200307060000,283.45
20200307070000,283.45
